"","DOI","metric","value","year","journal","journal2"
"6286","10.1111/j.1365-2745.2009.01541.x","Mendeley_groups",2,2009,"Journal of Ecology","J Ecology"
"6287","10.1111/j.1365-2745.2009.01549.x","CiteULike_bookmarks",3,2009,"Journal of Ecology","J Ecology"
"6288","10.1111/j.1365-2745.2009.01549.x","Mendeley_readers",25,2009,"Journal of Ecology","J Ecology"
"6289","10.1111/j.1365-2745.2008.01423.x","Mendeley_groups",1,2008,"Journal of Ecology","J Ecology"
"6290","10.1111/j.1365-2745.2008.01423.x","Mendeley_readers",26,2008,"Journal of Ecology","J Ecology"
"6291","10.1111/j.1365-2745.2008.01420.x","Mendeley_groups",1,2008,"Journal of Ecology","J Ecology"
"6292","10.1111/j.1365-2745.2008.01420.x","Mendeley_readers",27,2008,"Journal of Ecology","J Ecology"
"6293","10.1111/j.1365-2745.2008.01422.x","Mendeley_readers",27,2008,"Journal of Ecology","J Ecology"
"6294","10.1111/j.1365-2745.2008.01422.x","Mendeley_readers",27,2008,"Journal of Ecology","J Ecology"
"6295","10.1111/j.1365-2745.2008.01422.x","CiteULike_bookmarks",3,2008,"Journal of Ecology","J Ecology"
"6296","10.1111/j.1365-2745.2008.01422.x","CiteULike_bookmarks",3,2008,"Journal of Ecology","J Ecology"
"6297","10.1111/j.1365-2745.2008.01422.x","CiteULike_bookmarks",3,2008,"Journal of Ecology","J Ecology"
"6298","10.1111/j.1365-2745.2008.01422.x","CiteULike_bookmarks",3,2008,"Journal of Ecology","J Ecology"
"6299","10.1111/j.1365-2745.2008.01422.x","Mendeley_readers",27,2008,"Journal of Ecology","J Ecology"
"6300","10.1111/j.1365-2745.2008.01422.x","Mendeley_readers",27,2008,"Journal of Ecology","J Ecology"
"6301","10.1111/j.1365-2745.2011.01836.x","Mendeley_readers",22,2011,"Journal of Ecology","J Ecology"
"6302","10.1111/j.1365-2745.2006.01111.x","CiteULike_bookmarks",1,2006,"Journal of Ecology","J Ecology"
"6303","10.1111/j.1365-2745.2006.01111.x","Mendeley_readers",33,2006,"Journal of Ecology","J Ecology"
"6304","10.1111/j.1365-2745.2005.01089.x","Mendeley_groups",1,2006,"Journal of Ecology","J Ecology"
"6305","10.1111/j.1365-2745.2005.01089.x","Mendeley_groups",1,2006,"Journal of Ecology","J Ecology"
"6306","10.1111/j.1365-2745.2005.01089.x","Mendeley_readers",32,2006,"Journal of Ecology","J Ecology"
"6307","10.1111/j.1365-2745.2005.01089.x","Mendeley_readers",32,2006,"Journal of Ecology","J Ecology"
"6308","10.1111/j.1365-2745.2005.01089.x","Mendeley_readers",32,2006,"Journal of Ecology","J Ecology"
"6309","10.1111/j.1365-2745.2005.01089.x","Mendeley_readers",32,2006,"Journal of Ecology","J Ecology"
"6310","10.1111/j.1365-2745.2005.01089.x","Mendeley_groups",1,2006,"Journal of Ecology","J Ecology"
"6311","10.1111/j.1365-2745.2005.01089.x","Mendeley_groups",1,2006,"Journal of Ecology","J Ecology"
"6312","10.1111/j.1365-2745.2006.01155.x","CiteULike_bookmarks",1,2006,"Journal of Ecology","J Ecology"
"6313","10.1111/j.1365-2745.2006.01155.x","Mendeley_readers",30,2006,"Journal of Ecology","J Ecology"
"6316","10.1111/j.1365-2745.2005.01018.x","Mendeley_groups",2,2005,"Journal of Ecology","J Ecology"
"6317","10.1111/j.1365-2745.2005.01018.x","Mendeley_readers",31,2005,"Journal of Ecology","J Ecology"
"6320","10.1111/j.1365-2745.2007.01282.x","Mendeley_groups",3,2007,"Journal of Ecology","J Ecology"
"6321","10.1111/j.1365-2745.2007.01282.x","Mendeley_readers",27,2007,"Journal of Ecology","J Ecology"
"6322","10.1111/j.1365-2745.2006.01189.x","Mendeley_groups",1,2007,"Journal of Ecology","J Ecology"
"6323","10.1111/j.1365-2745.2006.01189.x","Mendeley_readers",30,2007,"Journal of Ecology","J Ecology"
"6324","10.1046/j.1365-2745.2002.00728.x","Mendeley_groups",1,2002,"Journal of Ecology","J Ecology"
"6325","10.1046/j.1365-2745.2002.00728.x","Mendeley_readers",39,2002,"Journal of Ecology","J Ecology"
"6326","10.1111/j.1365-2745.2009.01520.x","Mendeley_groups",1,2009,"Journal of Ecology","J Ecology"
"6327","10.1111/j.1365-2745.2009.01520.x","CiteULike_bookmarks",2,2009,"Journal of Ecology","J Ecology"
"6328","10.1111/j.1365-2745.2009.01520.x","Mendeley_readers",30,2009,"Journal of Ecology","J Ecology"
"6331","10.1046/j.1365-2745.1998.00299.x","Mendeley_readers",43,1998,"Journal of Ecology","J Ecology"
"6332","10.1046/j.1365-2745.1998.00299.x","Mendeley_groups",1,1998,"Journal of Ecology","J Ecology"
"6333","10.1046/j.1365-2745.1998.00299.x","CiteULike_bookmarks",1,1998,"Journal of Ecology","J Ecology"
"6334","10.1111/j.0022-0477.2004.00924.x","Mendeley_groups",1,2004,"Journal of Ecology","J Ecology"
"6335","10.1111/j.0022-0477.2004.00924.x","Mendeley_readers",34,2004,"Journal of Ecology","J Ecology"
"6339","10.1111/j.1365-2745.2011.01810.x","Mendeley_readers",20,2011,"Journal of Ecology","J Ecology"
"6340","10.1111/j.1365-2745.2011.01810.x","Mendeley_groups",1,2011,"Journal of Ecology","J Ecology"
"6345","10.1111/j.1365-2745.2009.01632.x","Mendeley_readers",27,2010,"Journal of Ecology","J Ecology"
"6346","10.1111/j.1365-2745.2010.01653.x","Mendeley_readers",22,2010,"Journal of Ecology","J Ecology"
"6347","10.1111/j.1365-2745.2010.01676.x","Mendeley_readers",27,2010,"Journal of Ecology","J Ecology"
"6348","10.1111/j.1365-2745.2010.01676.x","Mendeley_groups",2,2010,"Journal of Ecology","J Ecology"
"6349","10.1111/j.1365-2745.2009.01619.x","Mendeley_readers",24,2010,"Journal of Ecology","J Ecology"
"6350","10.1111/j.1365-2745.2010.01691.x","Mendeley_groups",1,2010,"Journal of Ecology","J Ecology"
"6351","10.1111/j.1365-2745.2010.01691.x","CiteULike_bookmarks",1,2010,"Journal of Ecology","J Ecology"
"6352","10.1111/j.1365-2745.2010.01691.x","Mendeley_readers",27,2010,"Journal of Ecology","J Ecology"
"6353","10.1046/j.0022-0477.2001.00634.x","Mendeley_groups",6,2002,"Journal of Ecology","J Ecology"
"6354","10.1046/j.0022-0477.2001.00634.x","Mendeley_readers",38,2002,"Journal of Ecology","J Ecology"
"6355","10.1046/j.1365-2745.2003.00816.x","Mendeley_readers",33,2003,"Journal of Ecology","J Ecology"
"6356","10.1046/j.1365-2745.2003.00807.x","Mendeley_readers",31,2003,"Journal of Ecology","J Ecology"
"6357","10.1111/j.1365-2745.2006.01126.x","Mendeley_readers",4,2006,"Journal of Ecology","J Ecology"
"6358","10.1111/j.1365-2745.2007.01351.x","Mendeley_groups",2,2008,"Journal of Ecology","J Ecology"
"6359","10.1111/j.1365-2745.2007.01351.x","Mendeley_readers",31,2008,"Journal of Ecology","J Ecology"
"6360","10.1111/j.1365-2745.2009.01555.x","Mendeley_readers",29,2009,"Journal of Ecology","J Ecology"
"6361","10.1111/j.1365-2745.2009.01555.x","Mendeley_groups",1,2009,"Journal of Ecology","J Ecology"
"6362","10.1111/j.1365-2745.2009.01559.x","Mendeley_groups",2,2009,"Journal of Ecology","J Ecology"
"6363","10.1111/j.1365-2745.2009.01559.x","Mendeley_readers",29,2009,"Journal of Ecology","J Ecology"
"6364","10.1111/j.0022-0477.2004.00875.x","CiteULike_bookmarks",1,2004,"Journal of Ecology","J Ecology"
"6365","10.1111/j.0022-0477.2004.00875.x","Mendeley_readers",36,2004,"Journal of Ecology","J Ecology"
"6366","10.1111/j.0022-0477.2004.00875.x","Mendeley_groups",2,2004,"Journal of Ecology","J Ecology"
"6370","10.1046/j.1365-2745.1999.00405.x","Mendeley_readers",30,1999,"Journal of Ecology","J Ecology"
"6371","10.1111/j.1365-2745.2007.01303.x","Mendeley_readers",25,2007,"Journal of Ecology","J Ecology"
"6372","10.1111/j.1365-2745.2007.01274.x","Mendeley_readers",28,2007,"Journal of Ecology","J Ecology"
"6373","10.2307/2259679","Mendeley_groups",1,1981,"The Journal of Ecology","J Ecology"
"6374","10.2307/2259679","Mendeley_readers",43,1981,"The Journal of Ecology","J Ecology"
"6375","10.1111/j.1365-2745.2011.01821.x","Mendeley_readers",17,2011,"Journal of Ecology","J Ecology"
"6376","10.1111/j.1365-2745.2011.01853.x","Mendeley_readers",1,2011,"Journal of Ecology","J Ecology"
"6377","10.1111/j.1365-2745.2011.01893.x","Mendeley_readers",23,2011,"Journal of Ecology","J Ecology"
"6378","10.2307/2260864","Mendeley_readers",36,1992,"The Journal of Ecology","J Ecology"
"6379","10.2307/2260864","Mendeley_groups",2,1992,"The Journal of Ecology","J Ecology"
"6380","10.1111/j.1365-2745.2010.01671.x","CiteULike_bookmarks",1,2010,"Journal of Ecology","J Ecology"
"6381","10.1111/j.1365-2745.2010.01671.x","Mendeley_readers",25,2010,"Journal of Ecology","J Ecology"
"6382","10.1111/j.1365-2745.2010.01671.x","Mendeley_groups",2,2010,"Journal of Ecology","J Ecology"
"6383","10.1111/j.1365-2745.2009.01615.x","Mendeley_groups",1,2010,"Journal of Ecology","J Ecology"
"6384","10.1111/j.1365-2745.2009.01615.x","Mendeley_readers",26,2010,"Journal of Ecology","J Ecology"
"6385","10.1046/j.1365-2745.2000.00468.x","Mendeley_readers",29,2000,"Journal of Ecology","J Ecology"
"6386","10.1046/j.1365-2745.2003.00830.x","Mendeley_groups",1,2003,"Journal of Ecology","J Ecology"
"6387","10.1046/j.1365-2745.2003.00830.x","Mendeley_readers",33,2003,"Journal of Ecology","J Ecology"
"6388","10.1046/j.1365-2745.2003.00822.x","Mendeley_readers",30,2003,"Journal of Ecology","J Ecology"
"6389","10.1111/j.1365-2745.2006.01120.x","Mendeley_groups",1,2006,"Journal of Ecology","J Ecology"
"6390","10.1111/j.1365-2745.2006.01120.x","CiteULike_bookmarks",1,2006,"Journal of Ecology","J Ecology"
"6391","10.1111/j.1365-2745.2006.01120.x","Mendeley_readers",33,2006,"Journal of Ecology","J Ecology"
"6392","10.1111/j.1365-2745.2006.01142.x","CiteULike_bookmarks",3,2006,"Journal of Ecology","J Ecology"
"6393","10.1111/j.1365-2745.2006.01142.x","Mendeley_readers",28,2006,"Journal of Ecology","J Ecology"
"6394","10.1111/j.0022-0477.2004.00896.x","Mendeley_readers",29,2004,"Journal of Ecology","J Ecology"
"6395","10.1111/j.0022-0477.2004.00906.x","Mendeley_groups",2,2004,"Journal of Ecology","J Ecology"
"6396","10.1111/j.0022-0477.2004.00906.x","Mendeley_readers",27,2004,"Journal of Ecology","J Ecology"
"6397","10.1111/j.1365-2745.2008.01406.x","Mendeley_groups",1,2008,"Journal of Ecology","J Ecology"
"6398","10.1111/j.1365-2745.2008.01406.x","CiteULike_bookmarks",2,2008,"Journal of Ecology","J Ecology"
"6399","10.1111/j.1365-2745.2008.01406.x","Mendeley_readers",30,2008,"Journal of Ecology","J Ecology"
"6400","10.1111/j.1365-2745.2007.01340.x","Mendeley_readers",30,2008,"Journal of Ecology","J Ecology"
"6401","10.1111/j.1365-2745.2007.01352.x","Mendeley_readers",28,2008,"Journal of Ecology","J Ecology"
"6402","10.2307/2259551","Mendeley_readers",39,1984,"The Journal of Ecology","J Ecology"
"6403","10.2307/2259551","Mendeley_groups",3,1984,"The Journal of Ecology","J Ecology"
"6404","10.1111/j.1365-2745.2008.01444.x","Mendeley_readers",25,2009,"Journal of Ecology","J Ecology"
"6405","10.1111/j.1365-2745.2008.01454.x","Mendeley_readers",28,2009,"Journal of Ecology","J Ecology"
"6406","10.1111/j.1365-2745.2008.01454.x","Mendeley_groups",1,2009,"Journal of Ecology","J Ecology"
"6407","10.1111/j.1365-2745.2009.01498.x","Mendeley_groups",1,2009,"Journal of Ecology","J Ecology"
"6408","10.1111/j.1365-2745.2009.01498.x","CiteULike_bookmarks",1,2009,"Journal of Ecology","J Ecology"
"6409","10.1111/j.1365-2745.2009.01498.x","Mendeley_readers",23,2009,"Journal of Ecology","J Ecology"
"6410","10.1111/j.1365-2745.2008.01460.x","CiteULike_bookmarks",4,2009,"Journal of Ecology","J Ecology"
"6411","10.1111/j.1365-2745.2008.01460.x","Mendeley_groups",2,2009,"Journal of Ecology","J Ecology"
"6412","10.1111/j.1365-2745.2008.01460.x","Mendeley_readers",26,2009,"Journal of Ecology","J Ecology"
"6413","10.1046/j.0022-0477.2001.00630.x","Mendeley_readers",38,2002,"Journal of Ecology","J Ecology"
"6414","10.1046/j.0022-0477.2001.00630.x","Mendeley_groups",1,2002,"Journal of Ecology","J Ecology"
"6415","10.1046/j.1365-2745.2002.00687.x","Mendeley_readers",32,2002,"Journal of Ecology","J Ecology"
"6416","10.1046/j.1365-2745.2002.00687.x","Mendeley_groups",3,2002,"Journal of Ecology","J Ecology"
"6417","10.1046/j.1365-2745.1998.00268.x","Mendeley_readers",34,1998,"Journal of Ecology","J Ecology"
"6418","10.1111/j.1365-2745.2007.01232.x","Mendeley_readers",27,2007,"Journal of Ecology","J Ecology"
"6419","10.1111/j.1365-2745.2007.01232.x","Mendeley_groups",2,2007,"Journal of Ecology","J Ecology"
"6420","10.1111/j.1365-2745.2007.01312.x","Mendeley_readers",31,2007,"Journal of Ecology","J Ecology"
"6421","10.1111/j.1365-2745.2007.01312.x","Mendeley_groups",1,2007,"Journal of Ecology","J Ecology"
"6422","10.1111/j.1365-2745.2007.01256.x","PLoSsearch_mentions",1,2007,"Journal of Ecology","J Ecology"
"6423","10.1111/j.1365-2745.2007.01256.x","Mendeley_readers",7,2007,"Journal of Ecology","J Ecology"
"6424","10.1111/j.1365-2745.2007.01224.x","Mendeley_readers",31,2007,"Journal of Ecology","J Ecology"
"6425","10.1111/j.1365-2745.2007.01224.x","Mendeley_groups",3,2007,"Journal of Ecology","J Ecology"
"6428","10.2307/2261606","Mendeley_readers",34,1995,"The Journal of Ecology","J Ecology"
"6429","10.1046/j.1365-2745.2003.00813.x","Mendeley_groups",2,2003,"Journal of Ecology","J Ecology"
"6430","10.1046/j.1365-2745.2003.00813.x","Mendeley_readers",35,2003,"Journal of Ecology","J Ecology"
"6431","10.2307/2259495","Mendeley_readers",1,1977,"The Journal of Ecology","J Ecology"
"6432","10.2307/2960574","Mendeley_readers",31,1997,"The Journal of Ecology","J Ecology"
"6433","10.2307/2960574","Wikipedia_mentions",2,1997,"The Journal of Ecology","J Ecology"
"6434","10.1111/j.1365-2745.2006.01153.x","Mendeley_groups",1,2006,"Journal of Ecology","J Ecology"
"6435","10.1111/j.1365-2745.2006.01153.x","Mendeley_readers",27,2006,"Journal of Ecology","J Ecology"
"6436","10.1111/j.1365-2745.2006.01128.x","Mendeley_groups",1,2006,"Journal of Ecology","J Ecology"
"6437","10.1111/j.1365-2745.2006.01128.x","Mendeley_readers",25,2006,"Journal of Ecology","J Ecology"
"6438","10.1111/j.1365-2745.2006.01128.x","CiteULike_bookmarks",1,2006,"Journal of Ecology","J Ecology"
"6439","10.1111/j.1365-2745.2005.01063.x","Mendeley_readers",27,2006,"Journal of Ecology","J Ecology"
"6440","10.1111/j.1365-2745.2006.01134.x","Mendeley_readers",27,2006,"Journal of Ecology","J Ecology"
"6441","10.1111/j.1365-2745.2006.01134.x","CiteULike_bookmarks",3,2006,"Journal of Ecology","J Ecology"
"6442","10.1111/j.1365-2745.2009.01605.x","Mendeley_groups",1,2010,"Journal of Ecology","J Ecology"
"6443","10.1111/j.1365-2745.2009.01605.x","Research Blogging_blogs",1,2010,"Journal of Ecology","J Ecology"
"6444","10.1111/j.1365-2745.2009.01605.x","Mendeley_readers",24,2010,"Journal of Ecology","J Ecology"
"6445","10.1111/j.1365-2745.2009.01616.x","Mendeley_readers",25,2010,"Journal of Ecology","J Ecology"
"6446","10.1111/j.1365-2745.2010.01708.x","Mendeley_readers",21,2010,"Journal of Ecology","J Ecology"
"6447","10.1111/j.1365-2745.2010.01736.x","Research Blogging_blogs",1,2011,"Journal of Ecology","J Ecology"
"6448","10.1111/j.1365-2745.2010.01736.x","Mendeley_readers",20,2011,"Journal of Ecology","J Ecology"
"6449","10.1111/j.1365-2745.2004.00962.x","Mendeley_groups",1,2005,"Journal of Ecology","J Ecology"
"6450","10.1111/j.1365-2745.2004.00962.x","Mendeley_readers",33,2005,"Journal of Ecology","J Ecology"
"6451","10.1046/j.1365-2745.2001.00558.x","Mendeley_readers",32,2001,"Journal of Ecology","J Ecology"
"6452","10.1046/j.1365-2745.2001.00558.x","Mendeley_groups",2,2001,"Journal of Ecology","J Ecology"
"6454","10.1111/j.1365-2745.2010.01786.x","Mendeley_readers",22,2011,"Journal of Ecology","J Ecology"
"6455","10.1111/j.1365-2745.2011.01833.x","Mendeley_readers",22,2011,"Journal of Ecology","J Ecology"
"6456","10.1111/j.1365-2745.2007.01346.x","Mendeley_readers",24,2008,"Journal of Ecology","J Ecology"
"6457","10.1111/j.1365-2745.2007.01346.x","CiteULike_bookmarks",1,2008,"Journal of Ecology","J Ecology"
"6458","10.1111/j.1365-2745.2007.01346.x","Mendeley_groups",1,2008,"Journal of Ecology","J Ecology"
"6459","10.1111/j.1365-2745.2007.01330.x","Mendeley_readers",29,2007,"Journal of Ecology","J Ecology"
"6460","10.1111/j.1365-2745.2009.01543.x","Mendeley_readers",22,2009,"Journal of Ecology","J Ecology"
"6461","10.1111/j.1365-2745.2009.01543.x","Mendeley_groups",1,2009,"Journal of Ecology","J Ecology"
"6462","10.1111/j.1365-2745.2009.01543.x","CiteULike_bookmarks",2,2009,"Journal of Ecology","J Ecology"
"6463","10.1046/j.1365-2745.2001.00662.x","Mendeley_readers",35,2002,"Journal of Ecology","J Ecology"
"6464","10.1046/j.1365-2745.2001.00662.x","CiteULike_bookmarks",1,2002,"Journal of Ecology","J Ecology"
"6466","10.1046/j.1365-2745.2000.00470.x","Mendeley_readers",36,2000,"Journal of Ecology","J Ecology"
"6467","10.1111/j.1365-2745.2006.01207.x","Mendeley_readers",28,2007,"Journal of Ecology","J Ecology"
"6468","10.1111/j.1365-2745.2006.01207.x","Wikipedia_mentions",2,2007,"Journal of Ecology","J Ecology"
"6469","10.1111/j.1365-2745.2006.01207.x","Mendeley_groups",2,2007,"Journal of Ecology","J Ecology"
"6470","10.1111/j.0022-0477.2004.00873.x","Mendeley_groups",3,2004,"Journal of Ecology","J Ecology"
"6471","10.1111/j.0022-0477.2004.00873.x","Mendeley_readers",32,2004,"Journal of Ecology","J Ecology"
"6472","10.1111/j.1365-2745.2004.00837.x","Mendeley_readers",33,2004,"Journal of Ecology","J Ecology"
"6473","10.1111/j.1365-2745.2004.00837.x","Mendeley_groups",1,2004,"Journal of Ecology","J Ecology"
"6474","10.1046/j.1365-2745.1999.00334.x","Mendeley_readers",28,1999,"Journal of Ecology","J Ecology"
"6475","10.1111/j.1365-2745.2005.01029.x","CiteULike_bookmarks",1,2005,"Journal of Ecology","J Ecology"
"6476","10.1111/j.1365-2745.2005.01029.x","Mendeley_readers",32,2005,"Journal of Ecology","J Ecology"
"6477","10.1111/j.1365-2745.2005.01029.x","Mendeley_groups",2,2005,"Journal of Ecology","J Ecology"
"6478","10.1111/j.1365-2745.2007.01336.x","Mendeley_readers",23,2008,"Journal of Ecology","J Ecology"
"6479","10.1111/j.1365-2745.2008.01368.x","Mendeley_readers",28,2008,"Journal of Ecology","J Ecology"
"6480","10.1111/j.1365-2745.2009.01629.x","CiteULike_bookmarks",2,2010,"Journal of Ecology","J Ecology"
"6481","10.1111/j.1365-2745.2009.01629.x","Mendeley_readers",24,2010,"Journal of Ecology","J Ecology"
"6482","10.1111/j.1365-2745.2009.01629.x","Mendeley_groups",3,2010,"Journal of Ecology","J Ecology"
"6483","10.1111/j.1365-2745.2009.01606.x","CiteULike_bookmarks",1,2010,"Journal of Ecology","J Ecology"
"6484","10.1111/j.1365-2745.2009.01606.x","PLoSsearch_mentions",1,2010,"Journal of Ecology","J Ecology"
"6485","10.1111/j.1365-2745.2009.01606.x","Mendeley_groups",2,2010,"Journal of Ecology","J Ecology"
"6486","10.1111/j.1365-2745.2009.01606.x","Mendeley_readers",21,2010,"Journal of Ecology","J Ecology"
"6487","10.1111/j.1365-2745.2010.01771.x","Mendeley_readers",24,2010,"Journal of Ecology","J Ecology"
"6488","10.1111/j.1365-2745.2010.01771.x","Mendeley_groups",1,2010,"Journal of Ecology","J Ecology"
"6489","10.1111/j.1365-2745.2010.01706.x","Mendeley_groups",1,2010,"Journal of Ecology","J Ecology"
"6490","10.1111/j.1365-2745.2010.01706.x","Mendeley_readers",24,2010,"Journal of Ecology","J Ecology"
"6491","10.1111/j.1365-2745.2010.01706.x","CiteULike_bookmarks",1,2010,"Journal of Ecology","J Ecology"
"6493","10.1046/j.1365-2745.1998.00309.x","Mendeley_readers",36,1998,"Journal of Ecology","J Ecology"
"6494","10.1111/j.1365-2745.2009.01507.x","Mendeley_readers",1,2009,"Journal of Ecology","J Ecology"
"6495","10.1111/j.1365-2745.2009.01567.x","Mendeley_readers",22,2009,"Journal of Ecology","J Ecology"
"6496","10.1111/j.1365-2745.2011.01827.x","Mendeley_groups",1,2011,"Journal of Ecology","J Ecology"
"6497","10.1111/j.1365-2745.2011.01827.x","Mendeley_readers",18,2011,"Journal of Ecology","J Ecology"
"6498","10.1111/j.1365-2745.2007.01235.x","Mendeley_readers",25,2007,"Journal of Ecology","J Ecology"
"6499","10.2307/2261479","Mendeley_readers",31,1996,"The Journal of Ecology","J Ecology"
"6500","10.2307/2261479","Mendeley_groups",1,1996,"The Journal of Ecology","J Ecology"
"6504","10.1111/j.1365-2745.2006.01162.x","Mendeley_readers",30,2006,"Journal of Ecology","J Ecology"
"6505","10.1111/j.1365-2745.2005.01092.x","Mendeley_groups",1,2006,"Journal of Ecology","J Ecology"
"6506","10.1111/j.1365-2745.2005.01092.x","Mendeley_readers",27,2006,"Journal of Ecology","J Ecology"
"6507","10.1111/j.1365-2745.2005.01092.x","CiteULike_bookmarks",1,2006,"Journal of Ecology","J Ecology"
"6508","10.1111/j.1365-2745.2006.01108.x","Mendeley_readers",30,2006,"Journal of Ecology","J Ecology"
"6509","10.1111/j.1365-2745.2006.01108.x","Mendeley_readers",30,2006,"Journal of Ecology","J Ecology"
"6510","10.1111/j.1365-2745.2006.01108.x","Mendeley_readers",30,2006,"Journal of Ecology","J Ecology"
"6511","10.1111/j.1365-2745.2006.01108.x","Mendeley_readers",30,2006,"Journal of Ecology","J Ecology"
"6512","10.1111/j.1365-2745.2006.01108.x","Mendeley_groups",1,2006,"Journal of Ecology","J Ecology"
"6513","10.1111/j.1365-2745.2006.01108.x","Mendeley_groups",1,2006,"Journal of Ecology","J Ecology"
"6514","10.1111/j.1365-2745.2006.01108.x","Mendeley_groups",1,2006,"Journal of Ecology","J Ecology"
"6515","10.1111/j.1365-2745.2006.01108.x","Mendeley_groups",1,2006,"Journal of Ecology","J Ecology"
"6516","10.1111/j.1365-2745.2005.00976.x","Mendeley_readers",26,2005,"Journal of Ecology","J Ecology"
"6517","10.1111/j.1365-2745.2005.00976.x","CiteULike_bookmarks",1,2005,"Journal of Ecology","J Ecology"
"6518","10.1111/j.1365-2745.2005.01079.x","CiteULike_bookmarks",4,2006,"Journal of Ecology","J Ecology"
"6519","10.1111/j.1365-2745.2005.01079.x","Mendeley_readers",25,2006,"Journal of Ecology","J Ecology"
"6522","10.2307/2260425","Mendeley_readers",38,1987,"The Journal of Ecology","J Ecology"
"6523","10.2307/2260425","Mendeley_groups",2,1987,"The Journal of Ecology","J Ecology"
"6524","10.1111/j.1365-2745.2011.01915.x","Mendeley_readers",1,2012,"Journal of Ecology","J Ecology"
"6525","10.1111/j.1365-2745.2011.01915.x","CiteULike_bookmarks",1,2012,"Journal of Ecology","J Ecology"
"6526","10.2307/2261148","Mendeley_readers",4,1995,"The Journal of Ecology","J Ecology"
"6527","10.1046/j.1365-2745.2002.00711.x","Mendeley_readers",25,2002,"Journal of Ecology","J Ecology"
"6528","10.1046/j.1365-2745.2002.00734.x","Mendeley_readers",26,2002,"Journal of Ecology","J Ecology"
"6529","10.1111/j.1365-2745.2008.01440.x","Mendeley_groups",1,2008,"Journal of Ecology","J Ecology"
"6530","10.1111/j.1365-2745.2008.01440.x","Mendeley_readers",23,2008,"Journal of Ecology","J Ecology"
"6531","10.1111/j.1365-2745.2009.01608.x","Mendeley_readers",23,2010,"Journal of Ecology","J Ecology"
"6532","10.1111/j.1365-2745.2010.01738.x","Mendeley_readers",1,2011,"Journal of Ecology","J Ecology"
"6533","10.1111/j.1365-2745.2010.01679.x","Mendeley_readers",23,2010,"Journal of Ecology","J Ecology"
"6534","10.1046/j.1365-2745.2003.00793.x","Mendeley_readers",32,2003,"Journal of Ecology","J Ecology"
"6535","10.1111/j.1365-2745.2008.01461.x","Mendeley_readers",22,2009,"Journal of Ecology","J Ecology"
"6536","10.1111/j.1365-2745.2008.01461.x","Mendeley_groups",1,2009,"Journal of Ecology","J Ecology"
"6537","10.1111/j.1365-2745.2009.01523.x","Mendeley_readers",25,2009,"Journal of Ecology","J Ecology"
"6538","10.1111/j.1365-2745.2008.01446.x","Mendeley_readers",23,2009,"Journal of Ecology","J Ecology"
"6539","10.1111/j.1365-2745.2009.01503.x","Mendeley_groups",3,2009,"Journal of Ecology","J Ecology"
"6540","10.1111/j.1365-2745.2009.01503.x","CiteULike_bookmarks",2,2009,"Journal of Ecology","J Ecology"
"6541","10.1111/j.1365-2745.2009.01503.x","Mendeley_readers",25,2009,"Journal of Ecology","J Ecology"
"6542","10.1111/j.1365-2745.2009.01552.x","Mendeley_readers",23,2009,"Journal of Ecology","J Ecology"
"6543","10.1111/j.1365-2745.2009.01509.x","Mendeley_readers",2,2009,"Journal of Ecology","J Ecology"
"6544","10.1111/j.1365-2745.2009.01509.x","CiteULike_bookmarks",4,2009,"Journal of Ecology","J Ecology"
"6545","10.1111/j.1365-2745.2009.01504.x","Mendeley_readers",23,2009,"Journal of Ecology","J Ecology"
"6546","10.1111/j.1365-2745.2009.01519.x","Mendeley_readers",25,2009,"Journal of Ecology","J Ecology"
"6547","10.1046/j.1365-2745.1999.00330.x","Mendeley_readers",35,1999,"Journal of Ecology","J Ecology"
"6548","10.1046/j.1365-2745.1999.00330.x","Mendeley_groups",1,1999,"Journal of Ecology","J Ecology"
"6549","10.2307/2261477","Mendeley_readers",13,1996,"The Journal of Ecology","J Ecology"
"6550","10.2307/2261477","Mendeley_groups",1,1996,"The Journal of Ecology","J Ecology"
"6551","10.1111/j.0022-0477.2004.00908.x","Mendeley_readers",23,2004,"Journal of Ecology","J Ecology"
"6552","10.1111/j.0022-0477.2004.00868.x","Mendeley_groups",1,2004,"Journal of Ecology","J Ecology"
"6553","10.1111/j.0022-0477.2004.00868.x","CiteULike_bookmarks",1,2004,"Journal of Ecology","J Ecology"
"6554","10.1111/j.0022-0477.2004.00868.x","Mendeley_readers",31,2004,"Journal of Ecology","J Ecology"
"6555","10.1111/j.0022-0477.2004.00893.x","Mendeley_readers",22,2004,"Journal of Ecology","J Ecology"
"6556","10.1111/j.0022-0477.2004.00893.x","Mendeley_readers",22,2004,"Journal of Ecology","J Ecology"
"6557","10.1111/j.0022-0477.2004.00893.x","Mendeley_readers",22,2004,"Journal of Ecology","J Ecology"
"6558","10.1111/j.0022-0477.2004.00893.x","Mendeley_readers",22,2004,"Journal of Ecology","J Ecology"
"6559","10.1111/j.1365-2745.2007.01275.x","PLoSsearch_mentions",1,2007,"Journal of Ecology","J Ecology"
"6560","10.1111/j.1365-2745.2007.01275.x","Mendeley_readers",24,2007,"Journal of Ecology","J Ecology"
"6561","10.1111/j.1365-2745.2007.01275.x","Mendeley_groups",1,2007,"Journal of Ecology","J Ecology"
